"item_id","course_id","unit_nm","item_content","item_choices","item_answer","item_explain","item_type_cd","item_diff_cd","file_path","ins_user_type_cd","ins_user_id","ins_dt","upd_user_id","upd_dt","del_yn"
ITEM-506808-A2B3C4,"506808",cpp_10_가상함수와추상클래스,"다음 코드의 실행 결과는?

class Calculator {
public:
    virtual int calc(int a, int b) = 0;
};

class Adder : public Calculator {
public:
    int calc(int a, int b) override { return a + b; }
};

int main() {
    Calculator* p = new Adder();
    cout << p->calc(10, 20);
    delete p;
    return 0;
}

","{
  ""1"": ""0"",
  ""2"": ""10"",
  ""3"": ""20"",
  ""4"": ""30""
}","4",Adder::calc이 10+20을 반환하므로 30이 출력됩니다.,MC,E,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-D5E6F7,"506808",cpp_10_가상함수와추상클래스,"다음 코드의 실행 결과는?

class Base {
public:
    virtual ~Base() { cout << ""B""; }
};

class Derived : public Base {
public:
    ~Derived() { cout << ""D""; }
};

int main() {
    Base* p = new Derived();
    delete p;
    return 0;
}

","{
  ""1"": ""D B"",
  ""2"": ""B D"",
  ""3"": ""B"",
  ""4"": ""D""
}","1","Base의 소멸자가 virtual이므로, delete p 시 동적 바인딩이 발생합니다. 실제 객체인 Derived의 소멸자(~Derived())가 먼저 호출되고, 그 다음에 기본 클래스인 Base의 소멸자(~Base())가 호출됩니다.",MC,M,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-G8H9J0,"506808",cpp_10_가상함수와추상클래스,override 키워드를 사용하는 주된 이점은?,"{
  ""1"": ""함수를 무조건 오버라이딩하도록 강제한다"",
  ""2"": ""기본 클래스에 해당 가상 함수가 없거나, 함수 원형이 다르면 컴파일 오류를 발생시켜 실수를 방지한다"",
  ""3"": ""함수의 실행 속도를 빠르게 한다"",
  ""4"": ""함수를 자동으로 inline 처리한다""
}","2","override 키워드는 개발자의 오버라이딩 의도를 컴파일러에게 명확히 알려, 의도와 다른 함수 재정의가 되는 것을 막아줍니다.",MC,E,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-K9L0M1,"506808",cpp_10_가상함수와추상클래스,"다음 코드의 실행 결과는?

class A {
public:
    virtual void func() { cout << ""A""; }
};

class B : public A {
public:
    void func() override final { cout << ""B""; }
};

class C : public B {
public:
    void func() override { cout << ""C""; }
};

","{
  ""1"": ""A"",
  ""2"": ""B"",
  ""3"": ""C"",
  ""4"": ""컴파일 오류가 발생한다""
}","4","B 클래스의 func 함수가 final로 선언되었기 때문에, B를 상속받는 C 클래스에서는 더 이상 func 함수를 오버라이딩할 수 없습니다.",MC,H,cpp_10_가상함수와추상클래스_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:06.145,,,N
ITEM-506808-A3F9QX,"506808",cpp_11_템플릿과STL,"함수 중복의 코드 중복 문제를 해결하기 위해, 데이터 타입에 상관없이 동작하는 함수를 만드는 C++ 도구는?","{
  ""1"": ""friend 함수"",
  ""2"": ""virtual 함수"",
  ""3"": ""템플릿 (template)"",
  ""4"": ""static 함수""
}","3",여러 타입에 대해 같은 로직을 재사용하려면 함수/클래스 템플릿을 사용합니다.,MC,E,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-B6N2VD,"506808",cpp_11_템플릿과STL,다음 함수 템플릿 선언 중 문법적으로 올바른 것은?,"{
  ""1"": ""template <T> void print(T a);"",
  ""2"": ""template <typename T> void print(T a);"",
  ""3"": ""template void print<typename T>(T a);"",
  ""4"": ""class<T> void print(T a);""
}","2",템플릿 매개변수는 반드시 `template <typename T>` 또는 `template <class T>` 형식입니다.,MC,E,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-C8Z7ME,"506808",cpp_11_템플릿과STL,"다음 코드의 실행 결과는?

template <typename T>
void myswap(T& a, T& b) {
	T temp = a;
	a = b;
	b = temp;
}

int main() {
	int x = 10, y = 20;
	myswap(x, y);
	cout << x;
	return 0;
}

","{
  ""1"": ""10"",
  ""2"": ""20"",
  ""3"": ""30"",
  ""4"": ""컴파일 오류가 발생한다""
}","2",`myswap` 호출 후 x↔y가 바뀌므로 `x`는 20이 출력됩니다.,MC,E,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-D2K4PJ,"506808",cpp_11_템플릿과STL,"다음 코드에서 컴파일 오류가 발생하는 이유는?

template <typename T>
void print(T a, T b) {
	cout << a << b;
}

int main() {
	print(10, 20.5);
	return 0;
}

","{
  ""1"": ""print 함수가 private 이기 때문에"",
  ""2"": ""main 함수에서 템플릿 함수를 호출할 수 없기 때문에"",
  ""3"": ""템플릿 인자 T 가 int 와 double 로 서로 다르게 추론되어 모호하기 때문에"",
  ""4"": ""템플릿 함수는 매개변수를 하나만 가질 수 있기 때문에""
}","3",하나의 T로 두 인자를 추론해야 하는데 int와 double이 섞여 모호성이 생깁니다.,MC,M,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-E5S1RT,"506808",cpp_11_템플릿과STL,"다음 코드와 같이 타입이 다른 인자를 함수 템플릿에 전달할 때, 오류를 해결하기 위한 올바른 호출 방법은?

template <typename T>
T add(T a, T b) { return a + b; }

int main() {
	int a = 10;
	double b = 3.14;
	add(a, b);  오류 발생
}

","{
  ""1"": ""add( (float)a, b )"",
  ""2"": ""add<double>(a, b)"",
  ""3"": ""add( a, (int)b )"",
  ""4"": ""add<int, double>(a, b)""
}","2","함수 이름 뒤에 꺾쇠 괄호 <>를 사용하여 템플릿의 타입을 double로 명시적으로 지정하면, int 타입인 a가 double로 변환되어 함수가 정상적으로 호출됩니다.",MC,M,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-F9H3YA,"506808",cpp_11_템플릿과STL,"const char* 타입에 대해서는 strcmp 를 사용하도록 smaller 함수 템플릿을 특수화하는
올바른 코드는?","{
  ""1"": ""template<> const char* smaller<const char*>(...);"",
  ""2"": ""template<const char*> const char* smaller(...);"",
  ""3"": ""special<const char*> const char* smaller(...);"",
  ""4"": ""template<T=const char*> T smaller(...);""
}","1",명시적 특수화는 `template<> 반환형 함수명<특수화타입>(...)` 형태로 작성합니다.,MC,H,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-G7M8LU,"506808",cpp_11_템플릿과STL,"다음 코드의 실행 결과는?

template <typename T, int size>
	T sumArray(T data[]) {
	T sum = 0;
	for (int i = 0; i < size; i++) sum += data[i];
return sum;
}

int main() {
	int arr[] = {1, 2, 3, 4, 5};
	cout << sumArray<int, 5>(arr);
	return 0;
}

","{
  ""1"": ""0"",
  ""2"": ""5"",
  ""3"": ""15"",
  ""4"": ""컴파일 오류가 발생한다""
}","3","1~5의 합은 15입니다. 비타입 템플릿 인자 `size=5`를 사용했습니다.",MC,E,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-H1P5CS,"506808",cpp_11_템플릿과STL,"다음 코드의 실행 결과는?

template <typename T>
void print(T data) { cout << ""Template ""; }

void print(int data) { cout << ""Integer ""; }

int main() {
	print(10);
	print(3.14);
	print('a');
	return 0;
}

","{
  ""1"": ""Template Template Template"",
  ""2"": ""Integer Template Template"",
  ""3"": ""Integer Integer Integer"",
  ""4"": ""컴파일 오류가 발생한다""
}","2","print(10)은 인자가 int이므로 일반 함수인 void print(int)가 호출됩니다. 3.14와 a는 int 타입이 아니므로, 함수 템플릿으로부터 구체화된 함수들이 호출됩니다.",MC,E,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-J4X9NB,"506808",cpp_11_템플릿과STL,int 타입의 데이터를 저장하는 Stack 클래스 템플릿의 객체를 생성하는 올바른 코드는?,"{
  ""1"": ""Stack s<int>;"",
  ""2"": ""Stack s(int);"",
  ""3"": ""Stack<int> s;"",
  ""4"": ""int<Stack> s;""
}","3",클래스 템플릿 인자를 꺾쇠로 지정하고 객체 이름을 뒤에 둡니다: `Stack<int> s;`,MC,E,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-K6C2WD,"506808",cpp_11_템플릿과STL,"다음 코드의 실행 결과는?

template <typename T>
class Stack {
	T data[10];
	int top = -1;
public:
	void push(T val) { data[++top] = val; }
	T pop() { return data[top--]; }
};

int main() {
	Stack<int> s;
	s.push(10);
	s.push(20);
	cout << s.pop();
	return 0;
}
","{
  ""1"": ""10"",
  ""2"": ""20"",
  ""3"": ""30"",
  ""4"": ""컴파일 오류가 발생한다""
}","2",스택은 LIFO이므로 마지막에 넣은 20이 먼저 나옵니다.,MC,E,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-L8R1QK,"506808",cpp_11_템플릿과STL,"다음 GClass 템플릿 클래스를 올바르게 구체화한 코드는?

template <typename T1, typename T2>
class GClass {
	T1 data1;
	T2 data2;
public:
	GClass(T1 a, T2 b) : data1(a), data2(b) {}
};

","{
  ""1"": ""GClass<int, double> g(10, 3.14);"",
  ""2"": ""GClass<int> g(10, 3.14);"",
  ""3"": ""GClass g<int, double>(10, 3.14);"",
  ""4"": ""GClass g(10, 3.14);""
}","1","두 타입 매개변수(T1, T2)를 모두 명시해야 합니다.",MC,E,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-M3V7ZE,"506808",cpp_11_템플릿과STL,"다음 코드에서 컴파일 오류가 발생하는 라인은?

template <typename T, int size = 10>
class Array {
	T data[size];
};

int main() {
	Array<int, 5> a1;
	Array<int> a2;
	Array<5> a3;
	return 0;
}

","{
  ""1"": ""Array<int, 5> a1;"",
  ""2"": ""Array<int> a2;"",
  ""3"": ""Array<5> a3;"",
  ""4"": ""오류가 발생하지 않는다""
}","3",템플릿의 첫 번째 매개변수는 타입이어야 하는데 5는 타입이 아니므로 컴파일 오류가 발생합니다.,MC,H,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-N9G4TP,"506808",cpp_11_템플릿과STL,"다음 코드의 실행 결과는?

template <typename T>
class Counter {
public:
	static int count;
	Counter() { count++; }
};

template<typename T>
int Counter<T>::count = 0;

int main() {
	Counter<int> c1;
	Counter<int> c2;
	Counter<double> c3;
	cout << Counter<int>::count << Counter<double>::count;
	return 0;
}

","{
  ""1"": ""31"",
  ""2"": ""21"",
  ""3"": ""12"",
  ""4"": ""33""
}","2","static 멤버 변수는 템플릿이 구체화될 때 타입별로 별도로 생성됩니다. 따라서 Counter<int> 객체가 두 번 생성되어 Counter<int>::count는 2가 되고, Counter<double> 객체가 한 번 생성되어 Counter<double>::count는 1이 됩니다.",MC,M,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-P2J6HY,"506808",cpp_11_템플릿과STL,C++ STL 을 구성하는 세 가지 주요 요소가 아닌 것은?,"{
  ""1"": ""컨테이너 (Container)"",
  ""2"": ""반복자 (Iterator)"",
  ""3"": ""알고리즘 (Algorithm)"",
  ""4"": ""포인터 (Pointer)""
}","4",STL의 3요소는 컨테이너/반복자/알고리즘이며 포인터는 포함되지 않습니다.,MC,E,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-Q6L5AS,"506808",cpp_11_템플릿과STL,가변 크기 배열을 일반화한 STL 컨테이너는?,"{
  ""1"": ""map"",
  ""2"": ""set"",
  ""3"": ""vector"",
  ""4"": ""stack""
}","3",`vector`는 크기 변경이 쉬운 동적 배열 컨테이너입니다.,MC,E,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-R1T8WU,"506808",cpp_11_템플릿과STL,"다음 코드의 실행 결과는?

#include <vector>
#include <iostream>

int main() {
    vector<int> v;
    v.push_back(10);
    v.push_back(20);
    v[0] = 30;
    cout << v.at(0) << v.at(1);
    return 0;
}
","{
    ""1"": ""1020"",
    ""2"": ""3010"",
    ""3"": ""3020"",
    ""4"": ""컴파일 오류가 발생한다""
  }","3","v[0]=30 이후 at(0)=30, at(1)=20 이므로 “3020”이 출력됩니다.",MC,E,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-S9C3BM,"506808",cpp_11_템플릿과STL,STL 알고리즘 함수 sort 를 사용하기 위해 포함해야 하는 헤더 파일은?,"{
  ""1"": ""<vector>"",
  ""2"": ""<iterator>"",
  ""3"": ""<algorithm>"",
  ""4"": ""<sort>""
}","3",정렬 알고리즘은 `<algorithm>` 헤더에 정의되어 있습니다.,MC,E,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-T7F2KQ,"506808",cpp_11_템플릿과STL,"for_each(v.begin(), v.end(), func); 코드에 대한 설명으로 올바른 것은?","{
  ""1"": ""v 의 모든 원소에 대해 func 함수를 한 번만 호출한다"",
  ""2"": ""v 의 시작부터 끝까지 각 원소를 func 함수의 인자로 전달하며 호출한다"",
  ""3"": ""v 의 원소를 func 함수의 결과로 모두 바꾼다"",
  ""4"": ""v 의 원소 개수만큼 func 함수를 선언한다""
}","2",for_each는 주어진 범위(시작 반복자부터 끝 반복자 바로 앞까지)의 모든 원소에 대해 지정된 함수를 한 번씩 적용하는 알고리즘입니다.,MC,E,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-U4A9DG,"506808",cpp_11_템플릿과STL,다음 중 람다(lambda)식의 캡쳐 리스트에 대한 설명으로 올바른 것은?,"{
  ""1"": ""람다식이 반환하는 값의 타입을 지정한다"",
  ""2"": ""람다식이 받는 매개변수의 목록을 정의한다"",
  ""3"": ""람다식 외부의 변수를 람다식 내부에서 사용할 수 있도록 전달하는 역할을 한다"",
  ""4"": ""람다식의 실행 코드를 작성하는 부분이다""
}","3",캡쳐 리스트 []는 람다식이 정의된 범위의 지역 변수들을 람다식 내부에서 사용할 수 있게 해주는 기능입니다.,MC,E,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
ITEM-506808-V5E6RH,"506808",cpp_11_템플릿과STL,두 정수를 매개변수로 받아 그 합을 정수로 반환하는 람다식을 올바르게 작성한 것은?,"{
  ""1"": ""(int a, int b) -> int { return a + b; };"",
  ""2"": ""[=](int a, int b) { return a + b; };"",
  ""3"": ""[](int a, int b) -> int { return a + b; };"",
  ""4"": ""[](int a, int b) : int { return a + b; };""
}","3",람다의 반환 타입 지정은 `-> int` 문법을 사용합니다.,MC,E,cpp_11_템플릿과STL_quiz_sol.pdf,MANU,adm,2025-09-29 17:44:22.752,,,N
